pair_type,cancer,sample_a,sample_b,kn,kf,omega_floor,omega_raw
TT,TCGA-KIRC,TCGA-AK-3465-01,TCGA-AY-6196-01,0.003086809793577318,0.2671327447763271,86.54007296858603,86.54007296858603
TT,TCGA-KIRC,TCGA-CJ-5672-01,TCGA-P4-AAVK-01,0.0014955108490688198,0.12125657878768942,81.0803738824027,81.0803738824027
TT,TCGA-KIRC,TCGA-BP-4161-01,TCGA-DX-A3UA-01,0.0021901573910722534,0.2508788437180356,114.54831727650895,114.54831727650895
TT,TCGA-KIRC,TCGA-B0-4845-01,TCGA-BP-4163-01,0.0013729185779826384,0.2940275412406301,214.16240260414648,214.16240260414648
TT,TCGA-KIRC,TCGA-AK-3425-01,TCGA-DX-A1KU-01,0.001965509788617907,0.12058350394510362,61.3497346303702,61.3497346303702
TT,TCGA-KIRC,TCGA-B0-5094-01,TCGA-XM-A8RG-01,0.003247187681266855,0.3248932332414649,100.05372806622356,100.05372806622356
TT,TCGA-KIRC,TCGA-HE-7128-01,TCGA-XM-A8R8-01,0.003149662455090207,0.2071201836157044,65.75948583981595,65.75948583981595
TT,TCGA-KIRC,TCGA-A3-3324-01,TCGA-A3-3372-01,0.0007065136499930139,0.20932936943456706,296.2849612836736,296.2849612836736
TT,TCGA-KIRC,TCGA-B0-4822-01,TCGA-BP-5185-01,0.004397576686297287,0.12307276571292618,27.986496766825493,27.986496766825493
TT,TCGA-KIRC,TCGA-AK-3443-01,TCGA-BP-4986-01,0.0029014333521702935,0.10309523982156167,35.53252041596809,35.53252041596809
TT,TCGA-KIRC,TCGA-BP-4352-01,TCGA-MM-A564-01,0.0032908162175388053,0.3722635112958165,113.1219389620705,113.1219389620705
TT,TCGA-KIRC,TCGA-BP-4335-01,TCGA-XM-AAZ2-01,0.0022446552559280855,0.3284715691059339,146.33497426317368,146.33497426317368
TT,TCGA-KIRC,TCGA-B0-4846-01,TCGA-BP-4967-01,0.0011664856577509285,0.2705131598604289,231.90440282137587,231.90440282137587
TT,TCGA-KIRC,TCGA-CW-5585-01,TCGA-DX-A3LW-01,0.0024691565533295533,0.30239596635133253,122.46933712792101,122.46933712792101
TT,TCGA-KIRC,TCGA-B0-5709-01,TCGA-GK-A6C7-01,0.0006781499641942123,0.2392755709301299,352.83577905137935,352.83577905137935
TT,TCGA-KIRC,TCGA-A3-3319-01,TCGA-BP-5174-01,0.0023671487040343477,0.2606654151069,110.11788767754479,110.11788767754479
TT,TCGA-KIRC,TCGA-BW-A5NO-01,TCGA-EU-5906-01,0.006288745023356749,0.26403918735973464,41.985990269772174,41.985990269772174
TT,TCGA-KIRC,TCGA-BP-4988-01,TCGA-BP-5169-01,0.007221942791003462,0.18982371120384117,26.284300041854234,26.284300041854234
TT,TCGA-KIRC,TCGA-B2-5635-01,TCGA-BP-5173-01,0.0017079210236968154,0.2738772522839634,160.35709408339787,160.35709408339787
TT,TCGA-KIRC,TCGA-CJ-4900-01,TCGA-DX-A7ET-01,0.007213406181448997,0.2955038263524498,40.965920803462964,40.965920803462964
TT,TCGA-KIRC,TCGA-AK-3429-01,TCGA-DV-5569-01,0.0011852207362992987,0.15678240392559306,132.2811853723773,132.2811853723773
TT,TCGA-KIRC,TCGA-A3-3308-01,TCGA-DX-AB2H-01,0.0027570409274838446,0.08627625500291751,31.293062842435102,31.293062842435102
TT,TCGA-KIRC,TCGA-B2-4101-01,TCGA-BP-4758-01,0.0030445743856422763,0.184920789211726,60.737812839713406,60.737812839713406
TT,TCGA-KIRC,TCGA-A3-3363-01,TCGA-CJ-4637-01,0.0016812826826675246,0.30879152066146887,183.66424863874764,183.66424863874764
TT,TCGA-KIRC,TCGA-A3-3307-01,TCGA-B0-5120-01,0.0007982139540510709,0.24304705316067693,304.4886047496063,304.4886047496063
TT,TCGA-KIRC,TCGA-B2-4102-01,TCGA-DX-A6B7-01,0.0027676711898971715,0.214460367328038,77.48766114662845,77.48766114662845
TT,TCGA-KIRC,TCGA-CW-6097-01,TCGA-DX-A3UB-01,0.0058848704389429275,0.11822125194219779,20.08901524150349,20.08901524150349
TT,TCGA-KIRC,TCGA-B2-5641-01,TCGA-B3-4104-01,0.002415334975428541,0.23906530770249318,98.97811696287674,98.97811696287674
TT,TCGA-KIRC,TCGA-DX-AB2T-01,TCGA-HE-A5NJ-01,0.0025686113245278093,0.3968498160573659,154.4997533366864,154.4997533366864
TT,TCGA-KIRC,TCGA-A3-3307-01,TCGA-BP-4351-01,0.00202356729681295,0.23766690328228648,117.44946839999035,117.44946839999035
TT,TCGA-KIRC,TCGA-BP-5180-01,TCGA-DX-AB2H-01,0.00429850939766778,0.40891188796786737,95.12876444791038,95.12876444791038
TT,TCGA-KIRC,TCGA-BP-4784-01,TCGA-DV-5567-01,0.0006156594778676263,0.2463094280858555,400.07412691665695,400.07412691665695
TT,TCGA-KIRC,TCGA-B0-4836-01,TCGA-BP-4760-01,0.001369217618443325,0.2912205037595601,212.69117475325152,212.69117475325152
TT,TCGA-KIRC,TCGA-BP-4173-01,TCGA-CZ-5986-01,0.0016233954284325632,0.20590066296109347,126.83333915748223,126.83333915748223
TT,TCGA-KIRC,TCGA-BP-4766-01,TCGA-BP-4982-01,0.0006538370271367979,0.20997203315610596,321.13818037438085,321.13818037438085
TT,TCGA-KIRC,TCGA-BP-4974-01,TCGA-DX-A1L0-01,0.002436632864720804,0.22212669606519161,91.16133139353495,91.16133139353495
TT,TCGA-KIRC,TCGA-B0-5113-01,TCGA-BP-5201-01,0.002043934966032286,0.24465470389513833,119.69789056941734,119.69789056941734
TT,TCGA-KIRC,TCGA-MM-A84U-01,TCGA-P4-AAVM-01,0.0022902845525327054,0.1385868392481899,60.51075142384993,60.51075142384993
TT,TCGA-KIRC,TCGA-CJ-4920-01,TCGA-CJ-5681-01,0.0016514786030111398,0.26534354688318756,160.6702904896175,160.6702904896175
TT,TCGA-KIRC,TCGA-BP-4985-01,TCGA-DX-A2IZ-01,0.0045628648637303865,0.2898782583496279,63.52988024121251,63.52988024121251
TT,TCGA-KIRC,TCGA-B0-5691-01,TCGA-DX-AATS-01,0.0036412183037340673,0.06619814081419043,18.18021752398209,18.18021752398209
TT,TCGA-KIRC,TCGA-B1-7332-01,TCGA-DX-A1L4-01,0.0027642287905335497,0.42403036047843345,153.39915492182809,153.39915492182809
TT,TCGA-KIRC,TCGA-CJ-4635-01,TCGA-DX-AB35-01,0.004839557225506661,0.26344641708287875,54.436057847275094,54.436057847275094
TT,TCGA-KIRC,TCGA-BP-4961-01,TCGA-CZ-5989-01,0.014265437849397223,0.15485554144039024,10.855295370196686,10.855295370196686
TT,TCGA-KIRC,TCGA-BP-4762-01,TCGA-CJ-4875-01,0.003804307751623744,0.33343525675810604,87.64676217789955,87.64676217789955
TT,TCGA-KIRC,TCGA-B8-5545-01,TCGA-HE-7130-01,0.0021848021077425306,0.17971396156047695,82.25640250144589,82.25640250144589
TT,TCGA-KIRC,TCGA-B8-4143-01,TCGA-CZ-5989-01,0.01900904406801284,0.3667845521203101,19.29526549614932,19.29526549614932
TT,TCGA-KIRC,TCGA-CJ-4920-01,TCGA-DX-A6YS-01,0.001955554075252162,0.1812945264972974,92.70749849958513,92.70749849958513
TT,TCGA-KIRC,TCGA-CJ-4916-01,TCGA-XM-A8RF-01,0.001921175979734726,0.3606594928274751,187.72850412031207,187.72850412031207
TT,TCGA-KIRC,TCGA-BP-5187-01,TCGA-HE-A5NI-01,0.007780052698820122,0.2563320145069258,32.94733653228334,32.94733653228334
TT,TCGA-KIRC,TCGA-CJ-4869-01,TCGA-KL-8344-01,0.0030211234372034563,0.24173823753409496,80.01600813698073,80.01600813698073
TT,TCGA-KIRC,TCGA-BP-4330-01,TCGA-BP-4985-01,0.0026591518048030153,0.31637436848233014,118.97567032874474,118.97567032874474
TT,TCGA-KIRC,TCGA-CJ-6031-01,TCGA-DX-A8BZ-01,0.011329093662753595,0.0656006142744631,5.790455638136064,5.790455638136064
TT,TCGA-KIRC,TCGA-CW-5581-01,TCGA-KL-8336-01,0.0033589846069092097,0.12937857500566474,38.517168176222526,38.517168176222526
TT,TCGA-KIRC,TCGA-BP-4790-01,TCGA-KL-8346-01,0.008113867543851884,0.024706666881290775,3.044992631166594,3.044992631166594
TT,TCGA-KIRC,TCGA-B4-5836-01,TCGA-BP-4335-01,0.0018933014097187524,0.25146766905970575,132.81967032236085,132.81967032236085
TT,TCGA-KIRC,TCGA-B0-5713-01,TCGA-B8-A54E-01,0.0024670628213543724,0.28805964078602064,116.76218306750744,116.76218306750744
TT,TCGA-KIRC,TCGA-B0-5121-01,TCGA-CJ-4889-01,0.001999945784430326,0.1743486658726579,87.17669610344971,87.17669610344971
TT,TCGA-KIRC,TCGA-DV-A4W0-01,TCGA-DX-AB2Z-01,0.002490538852861487,0.20988927429744902,84.2746436403906,84.2746436403906
TT,TCGA-KIRC,TCGA-B2-3923-01,TCGA-B8-A8YJ-01,0.004512585479204914,0.1544918388294132,34.23577005717653,34.23577005717653
TT,TCGA-KIRC,TCGA-DX-A7EL-01,TCGA-XM-A8RF-01,0.002618273802031727,0.4223995418134216,161.32749045789183,161.32749045789183
TT,TCGA-KIRC,TCGA-B8-5545-01,TCGA-BP-5186-01,0.0005746552947655759,0.22799419108307342,396.7494829680132,396.7494829680132
TT,TCGA-KIRC,TCGA-B0-5088-01,TCGA-BP-4967-01,0.0018963219847542246,0.2528798330833664,133.35279299424525,133.35279299424525
TT,TCGA-KIRC,TCGA-B8-4620-01,TCGA-CW-5591-01,0.0019532214180119217,0.3617246250807026,185.19386575684925,185.19386575684925
TT,TCGA-KIRC,TCGA-CJ-6032-01,TCGA-DX-A3UD-01,0.005337447509670731,0.2611045884171818,48.91937352903156,48.91937352903156
TT,TCGA-KIRC,TCGA-A3-3385-01,TCGA-DX-A6BB-01,0.005516979232741115,0.4214182078006519,76.38567955806315,76.38567955806315
TT,TCGA-KIRC,TCGA-BP-4960-01,TCGA-CJ-5677-01,0.0015763669104558228,0.25490408494584466,161.7035242589154,161.7035242589154
TT,TCGA-KIRC,TCGA-B0-5077-01,TCGA-CJ-4644-01,0.001369685329156343,0.2184696684570851,159.50354713345098,159.50354713345098
TT,TCGA-KIRC,TCGA-BP-5010-01,TCGA-P4-A5ED-01,0.0033227458919322557,0.2413702633671304,72.64180627028564,72.64180627028564
TT,TCGA-KIRC,TCGA-AK-3436-01,TCGA-BP-5168-01,0.0024408723736966485,0.32127076135553934,131.62128623258647,131.62128623258647
TT,TCGA-KIRC,TCGA-BP-4761-01,TCGA-BP-4971-01,0.007687215533062276,0.25081526822877176,32.62758370049982,32.62758370049982
TT,TCGA-KIRC,TCGA-BP-5010-01,TCGA-KL-8325-01,0.006321611524781633,0.2828174694644594,44.738191892332196,44.738191892332196
TT,TCGA-KIRC,TCGA-DX-AB30-01,TCGA-P4-AAVL-01,0.0034309756163784454,0.40930960791624066,119.29831443928651,119.29831443928651
TT,TCGA-KIRC,TCGA-A3-3385-01,TCGA-B0-4945-01,0.0013596806324249794,0.18825857634187632,138.45793773359753,138.45793773359753
TT,TCGA-KIRC,TCGA-AL-3468-01,TCGA-UZ-A9PP-01,0.0011839215426004514,0.10619971840645066,89.70165216622874,89.70165216622874
TT,TCGA-KIRC,TCGA-AK-3454-01,TCGA-B0-4841-01,0.004157024413507829,0.035559517229918645,8.554079479151385,8.554079479151385
TT,TCGA-KIRC,TCGA-BP-4345-01,TCGA-CZ-4858-01,0.0015985770828114768,0.2569952251615978,160.76498776625195,160.76498776625195
TT,TCGA-KIRC,TCGA-B4-5378-01,TCGA-DX-A7EO-01,0.005415855949456348,0.14159242202668298,26.144052454145545,26.144052454145545
TT,TCGA-KIRC,TCGA-AL-3472-01,TCGA-B0-4815-01,0.003197613150162104,0.323607853940609,101.20294067598627,101.20294067598627
TT,TCGA-KIRC,TCGA-CJ-4891-01,TCGA-DX-A23V-01,0.003886502865142056,0.3489170381258495,89.7766064333253,89.7766064333253
TT,TCGA-KIRC,TCGA-DX-A8BH-01,TCGA-KL-8329-01,0.0045308479023364705,0.3776955454970775,83.36089704143616,83.36089704143616
TT,TCGA-KIRC,TCGA-AK-3454-01,TCGA-B4-5835-01,0.0030114749379271675,0.10875512679503738,36.11357525355824,36.11357525355824
TT,TCGA-KIRC,TCGA-B0-5701-01,TCGA-B8-A54G-01,0.001885312622687108,0.3186015696204709,168.99137351893017,168.99137351893017
TT,TCGA-KIRC,TCGA-CJ-4639-01,TCGA-UZ-A9Q1-01,0.002669345764241811,0.15491270693913423,58.033960610994484,58.033960610994484
TT,TCGA-KIRC,TCGA-B8-5546-01,TCGA-CW-5580-01,0.0015593220879957896,0.267691056649104,171.67143254744096,171.67143254744096
TT,TCGA-KIRC,TCGA-BP-4340-01,TCGA-CZ-5461-01,0.0016306761248467722,0.3368903713126435,206.59551346794856,206.59551346794856
TT,TCGA-KIRC,TCGA-B0-5081-01,TCGA-B8-4622-01,0.001459218115804902,0.20919487176526286,143.36093384495254,143.36093384495254
TT,TCGA-KIRC,TCGA-A3-A8OU-01,TCGA-Q2-A5QZ-01,0.01519172510946798,0.10546854832530907,6.942499786253874,6.942499786253874
TT,TCGA-KIRC,TCGA-A3-3367-01,TCGA-DV-A4VZ-01,0.003213368870306049,0.3484007709882505,108.42227738238716,108.42227738238716
TT,TCGA-KIRC,TCGA-DX-A3LT-01,TCGA-XM-A8RL-01,0.003766870753199084,0.3124209509253212,82.93912146043024,82.93912146043024
TT,TCGA-KIRC,TCGA-A3-A8OU-01,TCGA-DX-A48U-01,0.0022441805841122197,0.1522395378224249,67.837472126892,67.837472126892
TT,TCGA-KIRC,TCGA-BP-4971-01,TCGA-CJ-5671-01,0.0019041847849062175,0.30755195986994116,161.51371563715563,161.51371563715563
TT,TCGA-KIRC,TCGA-CZ-5460-01,TCGA-V5-AASX-01,0.0041095510916873594,0.37443542577230443,91.11346164540889,91.11346164540889
TT,TCGA-KIRC,TCGA-AY-A71X-01,TCGA-CJ-5672-01,0.0019286057162292399,0.15103008658336536,78.31050448126614,78.31050448126614
TT,TCGA-KIRC,TCGA-BP-4327-01,TCGA-CZ-5468-01,0.002214968926552904,0.2869577827289712,129.55386384383993,129.55386384383993
TT,TCGA-KIRC,TCGA-BP-4332-01,TCGA-DX-A7EU-01,0.0038764574068479115,0.16244342902291142,41.90512418270064,41.90512418270064
TT,TCGA-KIRC,TCGA-CZ-5460-01,TCGA-HE-A5NI-01,0.0036958834612919097,0.2265331935751345,61.29338112191151,61.29338112191151
TT,TCGA-KIRC,TCGA-BP-4756-01,TCGA-DX-A6BF-01,0.007488660154638967,0.3264196152868852,43.58852031557067,43.58852031557067
TT,TCGA-KIRC,TCGA-B0-4688-01,TCGA-HE-A5NI-01,0.007238134290971961,0.4616852018490124,63.78511136839045,63.78511136839045
TT,TCGA-KIRC,TCGA-BP-4334-01,TCGA-CZ-5470-01,0.006436624524642291,0.21587957612388659,33.53925264669433,33.53925264669433
TT,TCGA-KIRC,TCGA-B0-4817-01,TCGA-BP-5185-01,0.006016009210100406,0.16474628179774992,27.38464587473601,27.38464587473601
TT,TCGA-KIRC,TCGA-B0-5694-01,TCGA-CJ-4897-01,0.0012021585074357126,0.25084287441578673,208.66039949328476,208.66039949328476
TT,TCGA-KIRC,TCGA-UZ-A9PN-01,TCGA-XM-A8R8-01,0.0022449824934198453,0.15873957567001284,70.70860291128612,70.70860291128612
TT,TCGA-KIRC,TCGA-CZ-5455-01,TCGA-KL-8329-01,0.003721379510449349,0.21690204723487977,58.28538761656408,58.28538761656408
TT,TCGA-KIRC,TCGA-B8-4154-01,TCGA-BP-4795-01,0.003492829513341563,0.4261457130409282,122.00587272100718,122.00587272100718
TT,TCGA-KIRC,TCGA-B8-4621-01,TCGA-CZ-5986-01,0.0027821873056996524,0.30976701196478884,111.3393808282401,111.3393808282401
TT,TCGA-KIRC,TCGA-DX-A6YU-01,TCGA-DX-A8BO-01,0.003494471264994029,0.2697480629723531,77.19281187816951,77.19281187816951
TT,TCGA-KIRC,TCGA-B0-4841-01,TCGA-BP-4342-01,0.006475690201287772,0.1531962244279266,23.65712683374841,23.65712683374841
TT,TCGA-KIRC,TCGA-DX-AB32-01,TCGA-KL-8328-01,0.0052585932102158965,0.31586469231665326,60.06638652007181,60.06638652007181
TT,TCGA-KIRC,TCGA-BP-5191-01,TCGA-DV-5574-01,0.007586394428730539,0.05152480441905726,6.791738144266131,6.791738144266131
TT,TCGA-KIRC,TCGA-CJ-5677-01,TCGA-KL-8344-01,0.0032693302799874655,0.3099868055721792,94.81660738583062,94.81660738583062
TT,TCGA-KIRC,TCGA-B0-5706-01,TCGA-B4-5844-01,0.0012099718638048985,0.3396661512449707,280.7223551272098,280.7223551272098
TT,TCGA-KIRC,TCGA-DX-A3UF-01,TCGA-DX-A8BX-01,0.0019709381860926124,0.32387620375259296,164.32590633127768,164.32590633127768
TT,TCGA-KIRC,TCGA-AK-3427-01,TCGA-DX-A48R-01,0.013216251914580394,0.34986106705360664,26.47203377438909,26.47203377438909
TT,TCGA-KIRC,TCGA-A3-3311-01,TCGA-DX-A6BB-01,0.005680435070734381,0.21870001521910362,38.50057477918316,38.50057477918316
TT,TCGA-KIRC,TCGA-B1-A47O-01,TCGA-BP-4174-01,0.007203157767908615,0.3521190224901621,48.883980309152285,48.883980309152285
TT,TCGA-KIRC,TCGA-CZ-5984-01,TCGA-KL-8328-01,0.006300410896811173,0.1215642365008684,19.294652125371012,19.294652125371012
TT,TCGA-KIRC,TCGA-BP-5190-01,TCGA-UZ-A9PQ-01,0.0030727998172196606,0.3538269312704856,115.14805790070513,115.14805790070513
TT,TCGA-KIRC,TCGA-A3-3317-01,TCGA-B0-4699-01,0.0015711760199331637,0.1588756040434675,101.11890840227177,101.11890840227177
TT,TCGA-KIRC,TCGA-B2-A4SR-01,TCGA-DX-A8BT-01,0.002922429048858548,0.174814226509512,59.81812512361644,59.81812512361644
TT,TCGA-KIRC,TCGA-B0-4945-01,TCGA-BP-4969-01,0.0020082159419018307,0.18087069722092858,90.06536271674027,90.06536271674027
TT,TCGA-KIRC,TCGA-B8-4151-01,TCGA-CJ-4868-01,0.001246898395326732,0.13645871740009513,109.43852194495612,109.43852194495612
TT,TCGA-KIRC,TCGA-B0-5102-01,TCGA-DX-A3U6-01,0.002733525972918496,0.3505251393259323,128.23186711911436,128.23186711911436
TT,TCGA-KIRC,TCGA-DV-A4W0-01,TCGA-KL-8330-01,0.00439135153748784,0.18442564131347305,41.99746700738457,41.99746700738457
TT,TCGA-KIRC,TCGA-AK-3461-01,TCGA-CZ-4858-01,0.002084300043241249,0.09386388458277994,45.033767996672054,45.033767996672054
TT,TCGA-KIRC,TCGA-BP-5006-01,TCGA-CZ-4856-01,0.0006432735375213988,0.24820876721081817,385.85260038395626,385.85260038395626
TT,TCGA-KIRC,TCGA-B0-5119-01,TCGA-DX-AB2J-01,0.003168269095612313,0.23803909942999962,75.13222275205611,75.13222275205611
TT,TCGA-KIRC,TCGA-AL-7173-01,TCGA-DX-AB3A-01,0.0033956821305357607,0.2942233411754728,86.64631430888706,86.64631430888706
TT,TCGA-KIRC,TCGA-B0-5695-01,TCGA-DV-5575-01,0.00037667653565335104,0.13452657605635004,357.14084452595836,357.14084452595836
TT,TCGA-KIRC,TCGA-BP-4776-01,TCGA-CJ-4873-01,0.0010778607570298415,0.26261435395119404,243.64404422223836,243.64404422223836
TT,TCGA-KIRC,TCGA-BP-5009-01,TCGA-DX-AB2S-01,0.0022653169398690557,0.30741951234482456,135.7070646205447,135.7070646205447
TT,TCGA-KIRC,TCGA-B8-5162-01,TCGA-BP-4332-01,0.00137290237141361,0.32908614360044597,239.70105264047447,239.70105264047447
TT,TCGA-KIRC,TCGA-B0-4823-01,TCGA-B0-4827-01,0.0009126098785439637,0.23031696956084236,252.37176911596094,252.37176911596094
